x,y,result
76.47,178.0,out
92.91,81.82,out
29.16,159.8,hit
165.36,181.59,hit
71.66,110.41999999999999,out
177.28,142.23000000000002,hit
124.14,125.86,out
140.92,174.67000000000002,hit
53.65,134.38,hit
119.07,139.76,out
175.35,183.75,out
120.39,205.02,out
140.41,105.22,out
211.37,148.45999999999998,out
139.93,104.83000000000001,out
70.15,175.64,hit
123.41,204.03,out
105.56,92.05000000000001,out
87.97,133.54000000000002,hit
128.43,67.59,hit
123.02,163.35,hit
124.61,71.32,out
198.85,127.77,hit
135.53,103.68,out
58.66,121.53999999999999,hit
105.29,104.05000000000001,out
138.21,196.29,out
67.73,145.26999999999998,hit
120.82,154.01,hit
133.5,166.20999999999998,hit
157.86,85.38,out
96.48,91.69,out
88.44,182.22,out
113.59,96.87,out
123.79,72.94999999999999,out
96.97,83.85,out
128.04,73.27000000000001,out
118.59,57.53,out
198.94,156.25,out
178.29,132.73000000000002,out
139.79,116.56,out
99.1,73.44,out
109.41,96.32,out
116.58,196.18,out
117.86,63.68000000000001,out
106.37,100.32,out
145.23,111.80000000000001,out
96.52,185.97,out
74.25,143.98000000000002,hit
110.22,174.0,out
103.4,158.69,out
144.16,108.63999999999999,out
165.6,148.42000000000002,hit
159.9,93.65,out
115.82,160.26999999999998,out
218.28,165.89,hit
84.71,114.65,hit
147.95,107.78999999999999,out
75.53,108.15,out
148.16,104.85,out
139.61,115.33000000000001,out
132.64,181.37,out
172.74,91.97,out
180.33,143.98000000000002,out
73.61,184.99,hit
160.78,103.69,out
148.55,110.13,out
176.36,151.88,out
186.76,138.72,out
111.79,102.63999999999999,out
113.54,108.08000000000001,out
111.22,154.41,hit
134.97,104.47,out
139.87,189.51,out
94.99,95.72,out
121.24,61.110000000000014,out
134.79,115.47,out
131.57,99.38999999999999,hit
38.09,143.73000000000002,hit
113.81,80.25,out
161.87,83.58000000000001,out
195.09,151.19,out
107.89,95.11000000000001,hit
66.86,172.32999999999998,out
72.48,106.34,hit
131.44,59.94999999999999,out
62.12,151.45,hit
93.9,162.25,hit
154.9,123.79,out
138.24,163.63,out
123.72,132.86,hit
111.46,162.86,hit
107.42,121.16,out
218.97,164.12,hit
111.61,99.06,out
177.21,145.15,hit
108.49,105.81,out
110.83,62.879999999999995,out
129.11,111.53999999999999,out
161.03,169.57999999999998,out
102.7,187.23,hit
168.69,109.88999999999999,hit
162.14,62.69999999999999,out
225.94,181.63,hit
131.6,155.31,out
160.17,123.49,hit
155.23,94.30000000000001,out
113.76,204.46,out
183.51,120.33000000000001,hit
166.1,123.02,out
155.17,115.5,out
101.75,102.59,out
137.59,113.75999999999999,out
99.16,114.46000000000001,out
103.79,104.41999999999999,out
213.73,195.49,hit
119.45,168.86,hit
204.6,125.9,out
67.0,110.19,out
94.0,69.09,out
93.0,137.0,hit
154.27,92.96000000000001,hit
149.8,174.91,out
201.91,158.57999999999998,out
121.24,157.57999999999998,hit
128.59,85.05000000000001,out
154.06,118.00999999999999,out
142.5,204.63,out
99.0,170.63,hit
182.62,108.30000000000001,out
124.42,53.56999999999999,out
153.66,163.4,out
177.04,141.42000000000002,out
136.25,107.83000000000001,out
82.94,141.97,out
138.63,83.13,out
70.69,100.9,out
181.4,150.14,out
99.59,105.97999999999999,out
152.54,85.71000000000001,out
114.92,155.86,out
145.27,59.96000000000001,out
219.71,160.8,hit
141.29,158.06,hit
214.73,156.66,hit
185.3,161.14,hit
104.58,93.0,out
155.11,115.19,out
27.88,162.99,hit
62.38,137.91,hit
103.04,208.72,out
143.39,90.9,out
103.39,112.72,out
171.05,103.68,hit
23.53,155.81,hit
111.69,93.50999999999999,out
110.83,165.07,hit
162.93,136.72,hit
120.92,100.25,out
118.62,118.94999999999999,out
141.34,102.4,out
200.79,178.73000000000002,hit
146.69,100.12,out
172.22,178.75,out
120.64,104.25,out
143.65,109.78,out
142.13,102.66,out
179.37,149.3,hit
116.54,55.81999999999999,hit
127.41,69.11000000000001,out
84.61,131.45999999999998,out
181.54,103.22,out
55.49,184.20999999999998,hit
107.35,84.31,out
152.28,91.47999999999999,out
136.85,159.84,hit
152.78,88.94,out
148.72,96.06,out
75.82,147.38,out
124.27,159.70999999999998,out
159.54,120.34,out
165.68,140.42000000000002,hit
109.36,103.96000000000001,out
174.59,190.42000000000002,out
128.9,46.58000000000001,out
118.6,104.43,out
139.08,105.21000000000001,out
121.33,101.13999999999999,out
161.59,185.09,hit
148.25,98.18,out
102.05,81.82,out
210.58,154.97,hit
132.69,150.82,out
103.06,81.82,out
129.92,119.41999999999999,out
148.22,84.87,out
154.62,89.31,out
143.87,80.69,out
118.39,57.50999999999999,out
88.61,202.37,hit
103.64,80.65,out
161.41,87.41,out
134.3,109.50999999999999,out
75.57,145.45,hit
77.12,183.79000000000002,out
83.85,87.5,out
73.45,142.36,out
39.64,137.23000000000002,hit
151.83,118.22999999999999,out
199.39,125.47,out
131.91,57.72999999999999,out
98.88,109.38,hit
63.99,142.32,hit
44.21,180.1,hit
230.46,153.48000000000002,hit
132.62,112.93,out
157.86,109.78,out
61.15,129.05,hit
161.91,164.18,hit
170.53,145.31,out
154.81,82.84,out
154.31,124.24,out
112.19,99.11000000000001,out
86.02,190.8,out
138.07,66.87,hit
109.95,209.21,out
161.32,83.97,out
164.54,208.22,hit
104.25,91.50999999999999,out
95.51,98.37,out
180.45,122.92,hit
193.28,137.82999999999998,out
135.34,120.5,out
108.64,91.47999999999999,out
42.57,133.79000000000002,hit
99.63,75.63999999999999,out
121.83,154.51999999999998,hit
209.36,139.2,hit
145.05,215.81,out
115.48,104.03999999999999,out
99.0,81.0,hit
190.49,148.84,hit
130.39,38.25999999999999,out
222.17,132.1,hit
113.32,104.88,out
128.78,62.129999999999995,out
161.66,120.69999999999999,out
93.4,84.11000000000001,out
151.77,106.22,out
128.64,112.33000000000001,out
116.2,179.75,out
171.47,155.87,out
110.36,109.0,out
109.0,98.0,out
149.74,99.61000000000001,out
130.48,118.63999999999999,out
76.08,185.22,hit
145.17,79.28,hit
77.27,117.62,hit
97.3,179.78,out
79.04,186.48,hit
109.86,71.16,out
137.29,116.97999999999999,out
195.34,112.28,hit
98.83,198.54,hit
92.19,169.23000000000002,hit
197.27,109.80000000000001,hit
202.74,200.22,hit
215.72,180.59,hit
141.67,159.0,hit
134.98,117.9,out
201.83,179.4,hit
154.35,164.32,out
150.68,78.21000000000001,out
87.56,144.04000000000002,hit
92.91,79.78999999999999,out
62.47,140.28,out
178.66,131.13,hit
213.67,139.26999999999998,hit
159.02,150.76999999999998,out
190.33,132.66,hit
143.88,176.36,hit
158.73,105.05000000000001,out
147.63,99.74000000000001,out
96.42,109.63,out
58.41,131.13,hit
95.42,138.85,out
168.96,125.73,out
181.09,160.73000000000002,out
205.2,135.25,out
82.89,214.99,hit
112.82,153.3,out
135.04,162.42000000000002,hit
78.89,183.37,out
108.64,84.87,out
89.95,98.41999999999999,out
106.42,108.47999999999999,out
188.37,110.49000000000001,out
112.89,188.91,out
118.3,97.96000000000001,out
42.41,165.14,hit
126.4,60.47,out
114.22,75.21000000000001,out
103.82,106.66999999999999,out
145.76,105.71000000000001,out
43.69,144.05,hit
117.19,112.43,out
146.36,88.81,out
92.66,96.86000000000001,out
108.64,92.43,out
97.74,166.76,out
146.72,109.22999999999999,out
163.33,177.23000000000002,out
72.51,87.80000000000001,out
127.24,79.28,out
146.41,135.31,out
176.63,147.91,out
180.18,84.87,out
117.61,95.50999999999999,out
89.04,92.31,out
110.84,152.88,hit
165.0,141.0,hit
101.82,82.65,out
84.54,159.85,hit
189.19,170.95,out
111.09,106.66999999999999,out
111.04,97.1,out
86.67,127.12,out
156.84,97.56,out
37.71,146.2,hit
25.29,149.57,hit
81.32,192.48,hit
61.71,114.97,out
189.75,151.28,hit
123.94,77.18,out
85.36,162.81,hit
183.11,130.36,hit
194.69,103.58000000000001,out
110.45,79.66999999999999,out
137.75,110.52000000000001,out
87.86,181.38,hit
114.91,40.91,out
30.73,206.59,hit
115.27,189.91,out
83.87,153.73000000000002,out
212.18,183.73000000000002,hit
65.11,170.79000000000002,out
96.41,83.5,out
121.55,207.11,out
123.41,164.48000000000002,out
100.18,109.38,out
136.66,69.69,out
205.34,168.43,hit
202.01,112.59,out
157.06,84.38,out
187.33,182.42000000000002,hit
121.64,122.69,hit
107.72,73.18,out
77.03,127.27,out
145.36,171.36,out
105.54,146.92000000000002,hit
140.51,203.68,out
169.13,129.86,out
90.17,200.55,hit
113.47,157.64,hit
84.68,148.07999999999998,hit
186.57,144.93,hit
154.29,145.14,out
197.77,151.01,out
66.49,144.78,out
106.07,177.66,hit
73.22,101.38,out
147.93,173.57999999999998,out
106.11,97.25,out
135.67,166.55,out
126.06,172.07999999999998,out
159.41,98.09,out
58.61,194.91,hit
71.14,106.44999999999999,hit
118.76,66.47999999999999,out
59.11,145.04000000000002,out
102.48,84.24000000000001,out
130.36,68.47999999999999,out
166.72,126.06,out
159.45,67.27000000000001,out
114.0,101.81,out
120.74,159.57999999999998,hit
86.89,155.48000000000002,out
163.46,79.0,out
156.71,78.6,out
167.8,144.94,hit
105.74,100.32,out
144.75,116.03999999999999,out
37.19,169.03,hit
62.75,178.64,hit
75.99,141.1,out
88.36,99.96000000000001,hit
44.01,158.75,hit
136.09,62.68000000000001,out
8.42,162.57,hit
182.82,117.16,hit
137.35,111.00999999999999,out
148.09,178.92000000000002,out
154.41,88.03,out
120.06,181.81,out
169.13,156.0,hit
72.1,141.54000000000002,out
113.21,180.73000000000002,out
64.0,144.47,out
200.2,123.94,out
47.67,189.12,hit
188.72,89.16,out
83.24,134.87,out
87.81,133.79000000000002,hit
125.49,151.0,hit
83.47,166.75,out
22.47,142.62,hit
157.69,146.84,hit
97.75,92.38,out
110.73,105.44,out
138.91,99.71000000000001,out
105.14,105.52000000000001,out
136.54,110.5,out
125.61,48.599999999999994,out
191.22,197.13,hit
108.18,160.32,out
162.43,109.72999999999999,out
115.29,110.37,out
128.45,80.21000000000001,out
112.54,65.75,out
180.67,177.87,out
156.2,112.31,out
105.89,39.599999999999994,out
155.82,85.75999999999999,out
147.97,74.72999999999999,out
103.99,101.88,out
121.44,94.84,out
112.33,69.78,out
151.08,171.20999999999998,out
143.98,86.88,out
192.09,106.32,hit
60.15,127.8,hit
157.99,107.84,out
154.58,163.01,out
97.34,80.06,out
84.66,150.68,out
159.87,92.69999999999999,out
112.3,92.91,out
95.98,89.22,out
116.81,108.69999999999999,out
110.43,91.71000000000001,out
187.86,100.24000000000001,out
217.54,143.61,hit
111.91,182.12,out
168.99,106.13999999999999,out
121.45,101.63,out
159.16,80.38999999999999,out
142.18,93.16999999999999,out
126.86,85.72999999999999,out
113.62,68.94999999999999,hit
144.63,85.21000000000001,out
121.8,177.32,out
119.81,167.8,hit
128.33,61.27000000000001,out
93.43,154.06,hit
103.49,113.11000000000001,out
63.73,202.34,hit
95.57,115.18,hit
128.53,131.32,out
112.48,45.06,out
77.87,167.76,out
126.61,101.21000000000001,out
132.5,33.360000000000014,out
124.35,160.31,hit
118.38,55.96000000000001,hit
106.99,82.80000000000001,out
96.98,79.94999999999999,out
111.56,180.01,out
160.42,123.97,out
159.92,140.31,hit
207.16,168.20999999999998,hit
158.42,170.7,hit
60.45,129.12,hit
131.38,96.71000000000001,out
141.75,114.65,out
128.92,74.57,out
58.99,123.63,out
125.51,151.57,hit
142.58,158.76999999999998,hit
107.33,106.75,out
122.12,112.82,out
106.19,114.50999999999999,out
169.71,152.68,out
115.96,100.1,out
168.01,197.34,out
131.67,216.99,hit
155.4,109.63999999999999,out
138.68,69.87,out
50.15,149.28,hit
176.13,132.82999999999998,hit
150.05,113.41999999999999,out
96.04,137.7,out
172.49,167.15,hit
96.32,153.06,hit
151.62,97.15,out
115.49,189.35,out
171.47,145.17000000000002,hit
104.84,106.34,out
94.72,86.34,out
130.18,49.72,out
91.54,161.41,hit
95.27,189.73,out
171.26,172.56,out
170.99,113.18,out
120.87,104.16999999999999,out
245.54,165.26999999999998,hit
147.43,161.55,hit
132.26,150.01999999999998,hit
82.37,115.66,out
62.97,111.61000000000001,hit
60.3,185.73000000000002,hit
92.3,92.18,out
135.25,114.83000000000001,out
75.65,127.06,hit
105.43,90.1,out
139.79,97.05000000000001,out
92.72,96.97,out
190.28,107.11000000000001,out
150.0,224.21,hit
53.34,121.69,out
119.36,160.76,hit
78.6,193.82999999999998,hit
134.0,84.0,hit
31.69,149.03,hit
62.75,108.6,hit
167.61,91.87,out
112.47,97.05000000000001,out
153.92,195.23,out
120.91,118.66999999999999,hit
132.41,119.27000000000001,hit
133.98,113.08000000000001,out
104.85,109.22999999999999,out
98.23,50.58000000000001,out
165.95,101.72,out
109.36,113.91999999999999,out
156.06,202.34,out
82.46,184.82,out
126.72,69.50999999999999,out
128.28,73.25,out
142.81,189.66,out
135.29,176.84,out
137.13,97.66999999999999,out
108.93,99.16999999999999,out
88.0,93.0,out
126.23,55.18000000000001,out
103.51,113.97,out
103.51,184.72,out
103.26,89.28,out
142.38,164.75,hit
146.7,104.88999999999999,out
146.62,91.08000000000001,out
72.06,198.62,hit
112.76,110.24000000000001,out
139.38,161.43,out
67.87,141.32999999999998,out
132.41,100.1,out
65.54,104.07,hit
128.79,114.9,out
140.26,139.35,hit
35.65,194.46,hit
144.57,190.13,hit
141.14,84.32,out
109.91,89.35,out
93.65,172.22,hit
89.38,228.16,hit
142.67,106.80000000000001,out
202.1,173.37,hit
153.59,204.32,hit
81.17,96.38,out
148.64,93.36000000000001,out
179.85,123.52,hit
152.2,59.389999999999986,out
131.63,85.87,hit
162.37,90.21000000000001,out
101.03,90.16,out
187.21,153.92000000000002,out
139.47,194.12,out
133.25,167.35,out
159.88,202.92000000000002,hit
170.63,120.46000000000001,hit
166.54,95.52000000000001,hit
138.88,158.13,out
133.15,118.4,hit
28.26,170.23000000000002,hit
162.33,65.52000000000001,out
136.92,115.78999999999999,out
160.71,110.94,out
116.02,113.33000000000001,out
223.02,164.87,hit
165.92,149.3,hit
118.84,65.03,out
168.31,177.75,out
137.44,113.00999999999999,hit
131.0,67.0,out
117.8,133.28,hit
220.3,147.44,hit
114.6,90.41,out
92.16,94.34,out
149.45,151.31,hit
97.49,64.66,out
191.14,102.74000000000001,out
102.02,78.72999999999999,out
194.11,149.91,hit
80.57,167.34,out
128.38,121.65,out
105.09,79.24000000000001,out
112.01,172.01,hit
139.91,102.13999999999999,out
188.89,178.01999999999998,out
157.32,128.1,hit
102.35,87.80000000000001,out
196.22,162.31,hit
138.11,174.11,out
43.0,129.0,hit
147.59,72.62,out
114.51,162.91,hit
59.43,173.95999999999998,hit
129.14,113.57,out
68.8,150.17000000000002,hit
100.31,229.41,hit
110.24,94.50999999999999,out
106.38,117.50999999999999,hit
84.38,137.42000000000002,out
143.42,177.43,out
37.36,141.94,out
113.77,115.12,out
183.62,197.13,hit
122.14,180.78,out
81.62,102.22,hit
153.41,114.97999999999999,out
93.73,101.53,out
127.23,164.73000000000002,out
182.07,153.24,out
119.4,105.33000000000001,out
140.69,107.06,out
86.51,72.00999999999999,out
144.58,89.72999999999999,out
141.15,94.91999999999999,out
148.71,77.71000000000001,out
120.99,168.29000000000002,hit
195.52,180.70999999999998,hit
90.24,151.97,out
131.03,164.37,hit
118.54,94.58000000000001,out
143.84,103.84,out
79.52,169.55,out
143.64,107.25,out
109.13,104.82,out
146.77,98.44,out
189.42,144.07999999999998,out
94.15,109.11000000000001,out
113.16,118.68,out
133.3,56.16,out
159.33,112.91999999999999,hit
135.33,135.22,hit
138.43,106.21000000000001,out
115.5,111.5,out
78.17,171.55,out
154.71,79.02000000000001,out
149.95,109.94999999999999,hit
109.48,189.98,out
184.98,134.20999999999998,hit
95.35,56.22,out
153.51,79.59,out
58.48,113.43,hit
214.94,147.28,hit
104.82,88.16999999999999,out
130.93,94.75999999999999,out
122.26,112.61000000000001,out
180.84,156.37,out
110.1,122.2,hit
145.68,88.41999999999999,out
125.15,163.20999999999998,hit
115.25,146.09,hit
65.5,182.0,hit
113.22,208.65,hit
147.05,74.25999999999999,out
106.13,67.56,out
93.3,81.38999999999999,out
134.67,86.69999999999999,out
91.72,135.11,out
163.4,183.45,out
150.14,98.96000000000001,out
173.54,82.22,out
120.15,108.93,out
88.89,160.1,out
136.57,105.72,out
100.96,86.16999999999999,out
84.94,127.77,hit
81.85,97.93,out
86.31,118.77000000000001,hit
125.4,103.38999999999999,out
139.01,52.27000000000001,out
105.65,68.94999999999999,hit
126.76,80.59,out
107.32,199.41,out
208.28,135.06,hit
161.56,90.35,out
107.61,192.87,out
193.16,174.20999999999998,hit
113.43,173.89,out
86.52,133.62,out
53.62,114.53,hit
115.11,113.43,hit
133.0,145.28,out
186.54,144.66,hit
198.62,105.52000000000001,out
124.11,119.27000000000001,out
58.12,133.24,hit
71.88,164.91,out
188.32,157.24,out
165.68,112.13999999999999,out
133.59,195.07999999999998,out
170.47,97.08000000000001,out
123.36,146.38,out
82.82,117.58000000000001,hit
109.55,98.84,out
135.53,103.16999999999999,out
57.32,130.45999999999998,out
109.08,99.99000000000001,out
87.48,147.16,out
141.25,178.32,out
105.99,97.32,out
140.64,69.47,out
121.07,62.870000000000005,out
107.07,104.21000000000001,out
123.56,58.81,out
171.27,191.36,hit
158.51,98.43,out
113.21,155.53,hit
119.19,116.03,out
158.69,119.24000000000001,out
52.4,147.84,out
90.05,83.58000000000001,out
94.44,82.33000000000001,out
67.61,160.20999999999998,out
109.39,88.68,out
111.74,88.05000000000001,out
127.22,96.13999999999999,out
201.13,118.58000000000001,out
142.8,114.80000000000001,out
87.31,133.28,out
94.94,148.93,out
119.68,169.20999999999998,hit
133.5,106.72999999999999,out
160.03,92.58000000000001,out
154.56,59.34,out
198.95,176.49,hit
94.26,84.94999999999999,out
102.4,79.97,out
110.25,108.38999999999999,out
132.19,105.74000000000001,out
117.61,105.72999999999999,out
109.38,117.5,out
123.13,200.44,out
81.83,197.62,hit
148.87,97.66999999999999,out
209.62,137.87,out
143.13,100.94,out
192.73,134.55,out
101.09,156.87,hit
152.78,99.9,out
79.19,122.83,hit
120.74,101.91,hit
129.14,84.34,out
163.41,156.26,hit
101.56,103.94,out
120.26,190.63,out
110.36,90.91,out
149.15,76.36000000000001,out
118.84,161.81,out
192.78,143.8,hit
136.67,90.1,out
112.31,108.72999999999999,hit
174.52,197.31,hit
126.53,190.54,out
173.39,178.41,out
158.96,90.83000000000001,out
160.12,81.71000000000001,out
114.3,182.47,out
142.22,157.51,hit
149.24,175.17000000000002,out
96.57,90.75999999999999,out
59.0,188.13,hit
115.35,161.73000000000002,out
99.41,168.53,out
149.03,194.76,out
165.09,157.45999999999998,out
207.7,136.59,hit
56.36,116.65,hit
138.41,74.19999999999999,out
133.27,66.49000000000001,out
90.53,95.78,out
132.66,209.01,out
142.49,119.72999999999999,out
167.0,112.33000000000001,out
93.68,83.96000000000001,out
84.93,218.78,hit
161.27,61.21000000000001,out
127.83,120.30000000000001,hit
89.31,148.28,hit
143.69,100.6,out
130.39,66.16999999999999,out
161.28,86.97,out
95.72,188.54,out
98.66,96.37,out
75.26,180.18,out
168.05,216.34,hit
103.21,112.63,out
141.93,79.47999999999999,out
198.39,164.12,out
86.53,192.11,out
75.88,166.63,hit
93.73,88.78,out
108.47,121.78,out
115.42,35.00999999999999,out
140.34,77.33000000000001,out
122.65,75.22999999999999,out
137.28,125.02,out
85.24,94.22,out
170.05,153.3,out
115.66,217.86,hit
73.99,167.78,out
134.9,80.38,out
126.64,178.25,out
82.75,93.83000000000001,out
120.91,89.53,out
130.59,154.64,hit
132.26,197.59,out
177.14,116.38999999999999,out
133.84,98.41999999999999,hit
108.83,105.52000000000001,out
56.64,142.05,out
59.0,123.2,hit
124.27,179.87,hit
149.06,102.22999999999999,out
72.47,171.32,out
63.0,128.39,hit
122.51,126.32,out
128.25,192.8,out
140.08,213.67000000000002,out
102.55,90.97,out
118.26,112.74000000000001,out
132.03,103.97999999999999,out
69.39,155.85,out
116.29,89.15,out
121.24,140.69,out
94.45,91.88999999999999,out
163.07,149.53,hit
145.74,195.46,out
134.01,125.38,out
141.38,105.43,out
150.75,94.02000000000001,out
168.0,132.0,hit
100.95,87.13,out
123.91,100.63,out
80.28,173.20999999999998,out
122.09,202.38,out
44.17,136.16,out
80.74,119.44,hit
118.58,161.56,out
106.45,105.11000000000001,out
125.09,178.1,hit
124.38,154.48000000000002,hit
139.9,82.72,out
167.5,144.86,hit
62.69,180.65,hit
97.06,94.52000000000001,out
187.32,144.07999999999998,out
147.49,87.1,out
116.35,80.62,out
171.08,213.32999999999998,hit
133.72,113.24000000000001,out
60.86,145.72,out
102.78,94.99000000000001,out
67.73,143.28,hit
115.86,73.96000000000001,hit
100.28,110.15,out
139.31,177.70999999999998,out
156.89,167.54000000000002,out
112.74,110.38,out
53.62,138.84,hit
176.39,129.35,out
128.31,62.379999999999995,out
157.0,134.0,hit
72.51,169.6,out
163.23,128.56,out
122.12,78.97,out
113.24,159.59,hit
124.81,82.56,out
113.64,93.24000000000001,hit
119.65,145.51999999999998,out
118.94,224.64,hit
142.05,113.43,out
166.71,167.29000000000002,out
93.24,153.78,hit
83.8,137.32,out
102.0,82.0,hit
99.8,74.32,out
198.46,149.32999999999998,out
83.28,117.43,hit
183.22,191.12,hit
181.49,111.16999999999999,out
50.43,147.75,out
135.41,179.26999999999998,hit
120.41,55.56,out
170.69,67.36000000000001,out
182.0,117.0,hit
151.17,152.81,hit
104.83,90.74000000000001,out
130.07,92.81,out
161.56,165.70999999999998,hit
99.51,81.82,out
178.29,121.62,hit
86.38,169.45999999999998,hit
117.82,120.72,out
105.09,88.43,out
156.71,100.81,out
94.74,88.1,out
154.84,226.94,hit
131.47,143.32999999999998,out
69.05,199.86,hit
151.9,84.30000000000001,out
99.46,89.47999999999999,out
35.93,146.82999999999998,hit
153.01,101.87,out
105.85,81.55000000000001,out
116.17,170.07999999999998,out
83.85,174.55,hit
122.06,165.74,out
119.47,66.15,out
113.3,78.50999999999999,out
117.27,187.56,out
158.72,84.56,hit
119.66,54.84,hit
168.81,181.97,out
99.63,153.95,out
48.08,146.86,out
180.26,129.43,out
117.24,89.43,out
154.08,89.63999999999999,out
113.73,105.07,out
115.5,122.31,out
97.15,51.02000000000001,out
141.81,107.65,out
153.29,199.32,out
98.98,150.51999999999998,out
100.36,88.96000000000001,out
133.5,125.74,out
152.19,182.44,out
98.62,89.03,out
35.94,140.56,hit
88.44,86.0,out
78.51,137.2,hit
147.38,88.07,out
136.73,99.30000000000001,out
151.93,81.1,out
88.36,143.17000000000002,hit
93.18,182.82999999999998,out
115.32,120.03999999999999,out
90.66,83.80000000000001,out
197.2,130.51,hit
57.7,117.94999999999999,hit
151.21,110.49000000000001,out
53.06,167.87,hit
174.62,188.53,hit
125.88,73.24000000000001,out
112.84,95.53,out
143.82,98.99000000000001,out
145.32,121.38,out
116.09,155.78,hit
158.6,87.22,out
98.19,84.15,out
79.18,105.49000000000001,hit
70.13,137.56,out
155.26,166.95,out
143.72,82.6,out
175.21,154.54000000000002,hit
127.76,131.36,out
102.46,104.18,out
163.2,195.68,hit
71.19,105.13999999999999,hit
156.43,125.06,out
152.17,94.41,out
127.49,73.91,out
94.5,86.03999999999999,out
132.37,105.13,out
120.06,169.07999999999998,hit
108.39,74.18,out
51.22,121.25,hit
144.05,164.49,hit
49.76,138.78,hit
126.8,97.38,out
151.52,90.72,out
81.88,154.54000000000002,out
68.26,196.44,hit
189.57,119.9,hit
114.76,182.07999999999998,hit
120.19,201.82999999999998,hit
169.78,148.41,out
108.01,83.37,out
121.13,183.31,out
107.81,74.25,out
165.22,184.17000000000002,out
129.17,183.61,out
28.02,175.98000000000002,hit
162.98,85.24000000000001,out
126.93,104.16,out
119.9,177.74,hit
83.94,114.41999999999999,hit
32.82,178.55,hit
169.75,183.63,out
114.82,58.379999999999995,hit
169.41,93.53,out
185.38,130.28,out
126.12,152.95,hit
186.83,140.14,out
213.67,138.76,hit
106.07,90.46000000000001,hit
164.81,188.27,out
119.31,137.76999999999998,hit
129.31,189.16,out
159.38,155.39,hit
171.05,145.37,hit
123.56,196.02,out
80.74,140.28,out
109.65,63.139999999999986,hit
141.82,86.34,out
112.13,103.22,out
218.13,143.61,hit
112.65,99.6,out
96.85,101.86000000000001,out
132.73,89.21000000000001,out
95.55,123.97,out
40.3,179.32999999999998,hit
56.59,113.35,hit
163.71,84.07,out
128.43,61.49000000000001,out
108.89,63.93000000000001,hit
120.8,91.75999999999999,out
151.92,84.22,out
97.0,90.24000000000001,out
130.85,102.56,out
118.61,99.86000000000001,hit
133.85,94.27000000000001,out
190.27,116.53,hit
183.34,112.50999999999999,hit
131.05,59.849999999999994,out
76.5,195.77,hit
96.57,83.47,out
147.63,176.20999999999998,out
122.92,191.03,out
146.42,119.55000000000001,out
153.61,106.77000000000001,out
145.99,105.35,out
142.13,170.79000000000002,hit
51.04,127.56,out
151.36,106.18,out
140.93,90.49000000000001,out
207.61,128.89,hit
175.95,140.51999999999998,hit
156.33,100.38999999999999,out
68.08,141.57999999999998,hit
186.9,121.6,out
77.24,184.09,out
139.08,62.5,out
185.09,158.26,out
125.71,149.41,hit
163.0,131.0,hit
162.15,139.53,hit
122.6,88.88999999999999,out
73.26,87.13,out
165.3,173.47,out
113.01,175.31,out
115.0,59.0,hit
88.13,108.72999999999999,hit
121.87,158.78,out
130.29,152.59,hit
201.28,155.19,out
129.75,106.66,out
124.89,97.71000000000001,out
79.44,123.53,hit
189.75,141.81,out
114.98,71.99000000000001,out
118.01,146.38,hit
115.48,100.18,out
118.88,108.5,out
233.38,141.45,hit
154.58,89.35,out
169.29,99.34,out
45.05,147.57999999999998,out
125.04,159.69,hit
152.33,89.15,out
95.0,144.8,hit
151.51,76.66,out
124.41,103.43,out
100.55,190.95,out
173.01,143.28,hit
111.57,89.09,out
104.9,81.81,out
107.12,105.35,out
122.8,100.97999999999999,hit
100.45,95.19,out
188.93,136.92000000000002,out
116.71,76.50999999999999,out
120.43,165.8,hit
85.71,140.51999999999998,hit
224.19,138.8,hit
128.33,157.9,hit
38.75,131.99,hit
112.91,108.03,out
126.63,173.51,out
75.42,195.81,hit
171.68,121.85,out
152.2,88.84,out
53.97,119.88,hit
49.19,155.29000000000002,hit
139.45,181.81,hit
165.5,149.59,hit
138.1,88.19999999999999,out
142.83,175.59,out
61.07,135.51999999999998,hit
75.98,143.64,hit
88.77,172.0,out
112.28,106.03999999999999,hit
138.57,161.06,out
145.62,89.07,hit
88.66,184.66,out
172.78,203.68,hit
149.2,81.44,out
181.71,72.22999999999999,out
143.04,178.45,hit
71.24,122.91,out
166.84,106.94999999999999,out
148.83,220.81,hit
115.21,104.41,hit
62.46,186.88,hit
56.97,153.3,hit
150.37,69.77000000000001,out
176.42,148.38,hit
212.03,151.31,out
69.2,123.61,hit
34.74,149.14,hit
122.32,54.120000000000005,out
161.56,80.87,out
158.62,113.97,out
115.84,212.49,out
191.13,138.55,out
149.43,96.80000000000001,hit
38.65,155.51,hit
139.14,97.94,out
133.42,111.25,out
152.67,200.38,out
119.14,110.08000000000001,out
111.65,103.38999999999999,out
186.03,141.26999999999998,hit
85.03,146.2,out
121.68,107.81,hit
151.63,116.00999999999999,out
29.23,166.97,hit
91.95,156.63,out
138.44,112.6,out
56.52,184.5,hit
177.91,129.84,hit
97.13,147.69,hit
104.0,80.47,out
131.19,67.62,out
117.82,147.23000000000002,hit
129.97,109.53,out
147.07,134.76999999999998,hit
109.51,107.96000000000001,out
122.97,94.99000000000001,out
70.39,181.81,out
126.37,75.72,out
63.6,214.35,hit
191.85,148.51,out
105.41,100.12,out
134.49,70.24000000000001,out
134.14,172.17000000000002,out
163.33,160.89,hit
118.49,79.66,out
125.54,32.31999999999999,out
